ID,CURRENCY,AMOUNT,LOCATION
52974755,$,350000,Villa Santa Rita
52965955,$,330000,Barracas
52974929,$,350000,Villa Devoto
52974935,USD,300,Palermo
52977519,USD,360,Palermo
52969299,$,690000,San Nicolás
52966244,USD,1200,Palermo
52966340,$,320000,Villa Crespo
52966509,USD,600,Recoleta
52975699,$,680000,Palermo
52978405,USD,1200,Recoleta
52981369,$,240000,Chacarita
52985217,USD,400,Villa Urquiza
52981739,$,500000,Flores
52961459,USD,2000,Puerto Madero
52961461,USD,2000,Puerto Madero
52961464,USD,4000,Puerto Madero
52961480,USD,2000,Puerto Madero
52961486,USD,750,Palermo
52961487,USD,5000,Puerto Madero
52961490,USD,1200,Puerto Madero
52961494,USD,2000,Palermo
52961497,USD,4200,Recoleta
52961503,USD,1500,Puerto Madero
52961504,USD,900,Palermo
52961517,USD,2000,Puerto Madero
52961521,USD,2500,Puerto Madero
52961525,USD,1300,Puerto Madero
52961534,USD,3000,Puerto Madero
52961535,USD,3000,Puerto Madero
52961542,USD,800,Puerto Madero
52961549,USD,1000,Palermo
52961551,USD,3900,Núñez
52961555,USD,1100,Monserrat
53014084,USD,750,Belgrano
53014088,$,350000,Parque Chacabuco
53014406,USD,500,Parque Chacabuco
53014422,USD,250,Villa Luro
53014715,$,250000,Colegiales
53008409,USD,1000,Caballito
53018977,USD,500,Núñez
53008926,USD,1700,Puerto Madero
53008963,USD,1300,Belgrano
53019280,$,400000,Once
53009100,$,260000,Palermo
53009102,$,450000,Belgrano
53009117,$,500000,Monserrat
53019339,USD,1000,Villa Urquiza
53019397,$,320000,Almagro
53019408,USD,13000,Belgrano
53009519,$,450000,Balvanera
53009541,$,400000,Belgrano
53009629,$,300000,Almagro
53019773,$,600000,Caballito
52574054,$,285000,Floresta
52565317,USD,570,Villa Urquiza
52584283,USD,2000,Belgrano
52574151,$,800000,Recoleta
52582096,USD,1800,Saavedra
52582175,USD,0,Palermo
52579148,$,500000,Caballito
52582651,$,270000,Parque Chas
52582683,USD,1500,Caballito
52565452,USD,4000,Puerto Madero
52574079,USD,3500,Retiro
52521741,USD,400,Abasto
52522178,USD,600,Palermo
52550733,USD,2000,Villa Devoto
52735801,USD,3500,Belgrano
52720657,$,500000,Balvanera
52727084,$,320000,Villa Pueyrredón
52740936,$,250000,San Nicolás
52741002,USD,1750,Parque Patricios
52740992,$,300000,Parque Centenario
52898958,$,450000,Recoleta
52899034,USD,750,Palermo
52914017,USD,2000,Palermo
52914135,$,350000,Boedo
52926557,USD,590,Núñez
52926651,$,300000,Villa Devoto
52926753,USD,3500,Palermo
52926881,USD,600,San Telmo
52926989,$,270000,Floresta
52928758,USD,700,Palermo
52928767,USD,2700,Palermo
52928824,$,640000,Núñez
52900592,USD,1000,Parque Centenario
52900996,USD,2200,Recoleta
52929226,$,580000,Palermo
52929241,USD,600,Palermo
52901128,$,250000,Floresta
52915519,$,160000,San Nicolás
52929325,$,800000,Palermo
52915590,$,550000,Recoleta
52968086,$,350000,Colegiales
52968087,USD,1200,Palermo
52968104,$,400000,Belgrano
52968117,$,500000,Boedo
52968118,$,500000,Almagro
52968127,$,500000,Almagro
52968129,$,500000,Caballito
52968195,$,500000,Belgrano
52968261,$,630000,Belgrano
52968275,$,320000,Balvanera
52968280,USD,600,Palermo
52968347,$,460000,Colegiales
52968439,USD,300,Caballito
52968473,$,400000,Balvanera
52968486,$,200000,Flores
52968496,$,310000,Villa Urquiza
52968553,$,700000,Caballito
52968595,USD,800,Almagro
52968724,$,650000,Belgrano
52969025,$,630000,Caballito
53074277,$,520000,Belgrano
53077718,$,430000,Belgrano
53073099,$,280000,Abasto
53066394,USD,1000,Saavedra
53079682,$,420000,Villa Urquiza
53075368,USD,500,Recoleta
53079766,$,500000,Balvanera
53081256,$,340000,Barrio Norte
53079656,$,230000,San Nicolás
53082441,$,300000,Villa Urquiza
53082434,$,250000,Villa Luro
53075415,USD,700,Belgrano
53079748,USD,1500,Retiro
53079696,USD,900,Colegiales
53082466,$,250000,Villa General Mitre
52969771,USD,1000,Núñez
52969774,$,300000,Chacarita
52966725,$,490000,Recoleta
52975842,USD,800,Floresta
52857618,$,420000,Belgrano
53084923,USD,500,Recoleta
53075443,$,390000,La Boca
53079782,USD,450,San Telmo
53079888,USD,400,Barrio Norte
53082707,$,720000,Once
53082713,$,720000,Boedo
53082724,$,1300000,Recoleta
53082828,$,900000,Palermo
53083062,$,550000,Almagro
53083063,USD,650,Palermo
53084045,$,400000,Villa Urquiza
53086451,$,700000,Villa Urquiza
53086452,$,570000,Caballito
53086522,$,550000,Villa Pueyrredón
53070181,$,350000,Villa Urquiza
53084065,$,280000,Recoleta
53084131,$,385000,Caballito
53082024,$,290000,Colegiales
53086573,$,350000,Caballito
53084354,$,340000,San Cristobal
52434178,$,350000,Villa Lugano
52434267,$,390000,Villa Lugano
52152253,$,290000,Villa Devoto
52204074,USD,1599,Recoleta
52205018,USD,500,Centro / Microcentro
52333350,$,349000,Villa Devoto
52326493,USD,500,Palermo
52346469,USD,0,Palermo
52328967,$,450000,Palermo
52389268,USD,0,Centro / Microcentro
52396936,$,300000,Almagro
52410718,$,260000,La Paternal
52332557,USD,450,Palermo
52317282,USD,600,Belgrano
52295842,$,400000,Núñez
51928176,$,280000,Recoleta
51910855,USD,700,Puerto Madero
51955487,USD,4000,Puerto Madero
51957372,USD,1600,Belgrano
51988557,USD,900,Recoleta
53070560,$,250000,Almagro
53109725,$,700000,Saavedra
52554175,USD,285,San Nicolás
52980037,$,970000,Saavedra
53001162,$,250000,Villa Pueyrredón
48425227,$,350000,Núñez
53105806,$,280000,Almagro
53114104,$,500000,Velez Sarsfield
52980459,USD,800,Recoleta
53114150,USD,300,Retiro
53114174,USD,350,Retiro
53114182,USD,800,Recoleta
53113978,$,790000,Barrio Norte
52849581,$,490000,Parque Chacabuco
44813532,$,500000,Villa Pueyrredón
53005755,$,420000,Palermo
53111469,$,240000,Villa General Mitre
53111813,$,350000,Barrio Norte
53055063,$,315000,Caballito
52927063,$,690000,Villa Urquiza
52172098,USD,1500,Recoleta
52180048,USD,400,Villa Ortuzar
52146059,$,850000,Caballito
52146334,USD,600,Palermo
52184118,USD,1800,Palermo
52147205,USD,700,Palermo
52181559,USD,1000,Barrio Norte
52160653,USD,8500,Núñez
52256533,USD,1250,Palermo
52256964,$,1200000,Palermo
52289708,$,680000,Núñez
52161151,$,400000,Barracas
52144356,USD,900,Palermo
52334516,$,1000000,Puerto Madero
52334754,$,1100000,Núñez
52336249,$,300000,Villa Urquiza
52338032,USD,0,Recoleta
52362978,USD,3000,Retiro
52191714,USD,3300,Puerto Madero
52223593,$,450000,Palermo
53084462,USD,500,Belgrano
53073338,USD,400,Palermo
53079214,$,250000,Villa Lugano
53079218,$,500,Villa Crespo
53079228,USD,4000,Puerto Madero
53079491,USD,1400,Caballito
53069963,$,580000,Caballito
53082269,$,360000,Núñez
53079562,$,395000,Parque Centenario
53062260,USD,700,Villa Crespo
53062296,USD,600,Núñez
53062309,$,650000,Palermo
53062346,$,800000,Recoleta
53067818,$,300000,San Nicolás
53062416,$,280000,San Cristobal
53067963,USD,4000,Chacarita
53067967,USD,4000,Chacarita
53062574,$,600000,Parque Patricios
53062607,$,350000,Boedo
53057226,USD,380,Belgrano
52420866,USD,300,Caballito
52452032,$,400000,Belgrano
52448156,$,450000,Monte Castro
52397383,USD,4000,Belgrano
52412258,USD,500,Barracas
52414433,$,350000,Barracas
52407913,USD,420,Palermo
52408448,Pesos,400,Centro / Microcentro
52409159,USD,350,Palermo
52377308,USD,600,Palermo
52377350,USD,600,Núñez
52378773,USD,2000,Palermo
52417340,$,360000,Flores
53030319,$,380000,Villa del Parque
53029603,$,350000,Recoleta
53029863,USD,1500,Palermo
53029891,$,300000,Recoleta
53030128,$,150000,Constitución
53030155,$,540000,Caballito
53030819,$,700000,Belgrano
48981023,$,330000,Palermo
48988836,$,450000,San Telmo
49884887,$,0,Parque Patricios
49945319,USD,550,Villa Urquiza
41364045,USD,3300,Puerto Madero
41443121,$,400000,Villa Urquiza
41543053,USD,1000,Caballito
41557848,$,300000,Caballito
41653476,USD,900,Palermo
41657191,USD,700,Recoleta
41831718,$,400000,Floresta
44930570,USD,450,Recoleta
44617253,$,500000,Palermo
44129023,USD,1200,Coghlan
44449838,$,250000,Monte Castro
44797820,USD,5600,Palermo
44584101,USD,650,Belgrano
45064687,USD,8000,Palermo
44115424,USD,1400,Palermo
44129124,USD,450,Villa Urquiza
52993998,$,240000,Recoleta
52994118,USD,2000,Palermo
52996455,$,240000,Caballito
52996461,$,280000,Flores
52994297,$,270000,Almagro
52994386,$,250000,Abasto
52994431,$,270000,Flores
52996571,USD,900,Palermo
52994511,$,200000,Parque Patricios
52996614,$,220000,San Telmo
52994532,USD,2900,Palermo
53053040,$,300000,Floresta
53053302,$,350000,Barrio Norte
53053307,USD,400,Retiro
53053382,$,370000,Boedo
53053414,USD,350,Retiro
53053434,USD,460,Núñez
53053503,USD,650,Barrio Norte
53053513,USD,400,Once
53053582,USD,1100,Núñez
52845961,$,240000,Balvanera
53018519,$,500000,Parque Chacabuco
53113006,USD,1200,Puerto Madero
53113904,$,310000,Congreso
53114596,$,400000,Villa Urquiza
52667653,$,1800,Puerto Madero
45068289,USD,2100,Belgrano
53106264,USD,500,Saavedra
53110444,$,350000,Palermo
53114673,$,500000,Villa del Parque
53114779,$,600000,Villa del Parque
53114812,USD,800,Palermo
52442645,USD,1400,Puerto Madero
51412723,USD,100,Puerto Madero
51691361,USD,4500,Puerto Madero
52108104,USD,1500,Puerto Madero
52199634,USD,450,Recoleta
52308077,USD,1000,Retiro
52308138,USD,1300,Retiro
52308200,USD,2000,Retiro
53068361,$,300000,Boedo
53056505,USD,2300,Núñez
53056526,$,700000,Palermo
53056549,Pesos,260000,Recoleta
53056573,USD,1200,Belgrano
53056605,$,270000,Floresta
53056610,USD,800,Belgrano
53070218,USD,900,Belgrano
53056859,USD,550,Balvanera
53063298,$,600000,Villa Urquiza
53071539,$,320000,Palermo
53071543,$,315000,Villa Pueyrredón
53073913,USD,2700,Puerto Madero
53071565,$,300000,Parque Patricios
53063513,$,400000,Villa Devoto
53063516,USD,1200,Puerto Madero
53077461,$,320000,Colegiales
53063542,USD,290,San Nicolás
53069052,$,320000,Núñez
53054537,$,310000,Recoleta
53024802,$,400000,Villa Urquiza
53024888,$,500000,Recoleta
53024961,$,860000,Recoleta
53025033,USD,700,Palermo
53025059,USD,1200,Palermo
53025083,$,400000,Monserrat
53025132,$,350000,Villa del Parque
53025212,USD,900,Puerto Madero
53025244,USD,550,Villa Urquiza
53025288,$,230000,Balvanera
53025348,$,350000,Velez Sarsfield
53025383,USD,400,Villa Urquiza
53025394,USD,500,Palermo
53025457,USD,900,Palermo
53025513,$,450000,Barrio Norte
53025588,$,180000,Caballito
53025603,USD,800,Recoleta
53025675,USD,200,Liniers
53025678,USD,1300,Palermo
53025694,USD,700,Palermo
33579584,USD,330,Abasto
40128500,$,300000,Villa Devoto
41972271,USD,2500,Recoleta
22250768,$,600000,Villa Crespo
23257142,USD,600,Palermo
23630017,$,320000,Barrio Norte
43185969,$,480000,Flores
43204690,USD,4000,Puerto Madero
28941138,$,300000,Caballito
43227721,$,300000,Villa Devoto
45019182,$,300000,Balvanera
44874528,$,35000,Coghlan
44710567,$,650000,Palermo
44932168,$,700000,Villa Devoto
44957124,$,320000,Belgrano
45009367,$,260000,Almagro
51264558,USD,2500,Villa Luro
51265891,USD,2000,Núñez
51375810,USD,600,Palermo
51376329,USD,950,Recoleta
52224173,$,380000,Villa Urquiza
52224403,$,350000,Saavedra
52224801,USD,1500,Palermo
52227768,USD,1000,Palermo
52228620,$,500000,Barracas
52200807,USD,700,Villa Crespo
52202238,USD,8250,Palermo
52260339,USD,1600,Puerto Madero
52264719,$,400000,Belgrano
52153888,USD,0,Puerto Madero
52245423,USD,1600,Centro / Microcentro
47953244,USD,5000,Belgrano
47726440,USD,450,Belgrano
47726191,$,350000,Villa Urquiza
46563021,$,230000,Almagro
46563271,$,350000,Balvanera
46439486,USD,1,Núñez
47903895,USD,100000,Balvanera
47970601,$,250000,Caballito
47983485,$,1,Villa Urquiza
53120301,USD,300,Recoleta
53009243,$,400000,Villa Crespo
53048747,USD,450,Barrio Norte
53106134,$,310000,Villa Crespo
53120241,$,300000,Almagro
52966401,$,400000,Recoleta
52966658,$,400000,Palermo
53113459,$,450000,Caballito
53113883,USD,1200,Puerto Madero
53120346,$,450000,Caballito
53120347,$,300000,Villa Urquiza
53120351,$,300000,Villa Urquiza
53055922,USD,950,Belgrano
53120341,$,295000,San Cristobal
53120505,USD,450,Recoleta
53120506,USD,450,Recoleta
51467549,$,300000,Belgrano
51905591,USD,1800,Puerto Madero
52849104,$,250000,Congreso
52904469,USD,1100,Recoleta
53116525,$,430000,Boedo
53116633,$,230000,Monte Castro
52343497,USD,800,Belgrano
53117082,$,220000,Barracas
53117094,USD,1200,Palermo
43396896,USD,2500,Retiro
48912031,$,700000,Núñez
52929847,$,260000,Versalles
53063293,$,350000,Belgrano
53116229,USD,580,Villa Urquiza
51793744,USD,2400,Palermo
53116259,$,280000,Balvanera
52916896,$,400000,Caballito
53086387,USD,2400,Recoleta
52965470,$,300000,Recoleta
52890111,$,500000,Belgrano
52929382,$,450000,Caballito
53115822,$,280000,Caballito
41673555,USD,800,Palermo
50854672,USD,550,Colegiales
52978625,$,600000,Villa del Parque
53010458,USD,5500,Belgrano
52999920,USD,400,Barrio Norte
53094035,USD,2800,Retiro
52981025,USD,300,Boedo
53000298,USD,1100,Palermo
52922374,$,1300000,Barrio Norte
53087457,USD,1200,Floresta
52908927,$,370000,Congreso
53069523,$,550000,Saavedra
52430069,USD,1550,Palermo
52331952,$,370000,Belgrano
53092778,$,900000,Belgrano
53111471,$,330000,Palermo
53117050,$,450000,Balvanera
52915608,USD,1800,Recoleta
52965400,USD,1000,Villa del Parque
53027509,USD,450,Palermo
52848437,USD,4200,Belgrano
52967249,USD,650,Colegiales
53015916,USD,530,Caballito
53061555,$,350000,Colegiales
52969993,$,350000,Caballito
52813647,$,350000,Villa Crespo
52990240,USD,1500,Belgrano
53022723,$,300000,Balvanera
52910632,USD,3600,Puerto Madero
53024159,USD,600,Caballito
52954652,USD,500,Belgrano
53114284,USD,2650,Puerto Madero
52998268,USD,750,Recoleta
52825593,$,350000,Palermo
52917358,USD,1500,Puerto Madero
52953883,$,370000,Floresta
52879626,USD,5500,Palermo
52821510,USD,1700,Palermo
53113128,USD,600,Palermo
52946257,$,3500000,Núñez
53100097,USD,1200,Colegiales
52846072,$,1300000,Palermo
52929755,$,400000,Palermo
52969305,USD,470,Palermo
53023298,$,400000,Palermo
53037464,$,380000,Villa Pueyrredón
53000452,$,420000,Belgrano
53016367,$,280000,Recoleta
53077257,USD,1200,Puerto Madero
53110601,$,700000,Belgrano
53093169,$,180000,San Nicolás
53099224,$,180000,Barrio Norte
53104799,$,550000,Barrio Norte
53111040,USD,600,Villa Crespo
53111074,$,3000,Puerto Madero
50591956,USD,3000,Palermo
53111066,USD,2200,Belgrano
53111077,$,600000,Belgrano
52892715,USD,300,Retiro
50880702,$,485000,Belgrano
53034637,USD,600,Palermo
53049061,$,220000,Caballito
53033018,USD,300,Retiro
53119732,$,500000,Belgrano
52989106,USD,3000,Recoleta
52944340,$,300000,Floresta
52991191,USD,800,Palermo
52801401,USD,2200,Palermo
52860869,$,800000,Villa del Parque
53075148,$,350000,San Telmo
53089112,$,600000,Recoleta
53039790,USD,750,Belgrano
50777716,USD,2700,Puerto Madero
52966399,USD,850,Villa Crespo
53068113,USD,3000,Puerto Madero
52930446,USD,2500,Palermo
52391829,$,900000,Villa Crespo
53055344,$,380000,Palermo
52892745,USD,3000,Palermo
52849296,USD,350,Villa Urquiza
53085392,$,600000,Coghlan
52899197,$,430000,Barrio Norte
51322150,USD,1300,Villa Devoto
51289998,USD,750,Belgrano
51297152,$,1800000,Belgrano
51297813,USD,550,Núñez
51327099,$,400000,Recoleta
51278979,USD,1350,Belgrano
51353117,USD,2500,Belgrano
50937371,USD,1600,Palermo
51190511,USD,1000,Palermo
51166173,USD,500,Palermo
51168138,USD,1300,Villa Urquiza
51194445,USD,700,Recoleta
51202032,USD,1200,Centro / Microcentro
51173794,USD,1000,Palermo
51174121,USD,1000,Palermo
51239178,USD,2500,Puerto Madero
51242526,USD,700,Belgrano
51244635,USD,1100,Palermo
51256843,USD,700,Palermo
51258100,USD,1000,Palermo
52870928,USD,2700,San Telmo
52870930,USD,1200,San Telmo
52871081,$,850000,Villa Crespo
52871303,USD,1300,Villa Urquiza
52871408,USD,750,Palermo
52967539,$,390000,Palermo
52967553,$,650000,Palermo
52967632,$,350000,Villa del Parque
52967638,USD,2500,Puerto Madero
52967840,$,400000,Balvanera
52967844,USD,650,Palermo
52967882,$,480000,Caballito
52967894,$,400000,Saavedra
52967904,$,450000,Villa Urquiza
52967914,$,400000,Palermo
52968037,$,620000,Palermo
52968068,$,350000,Villa Pueyrredón
52968074,$,350000,Villa Urquiza
52968078,$,350000,Villa Devoto
52968079,$,350000,Villa Ortuzar
53109678,USD,900,Belgrano
53109788,$,300000,Recoleta
53109949,USD,550,Palermo
53109956,USD,550,Palermo
53109958,USD,550,Barrio Norte
53109960,USD,550,Recoleta
53109962,USD,550,Palermo
53110006,USD,420,Núñez
53085262,$,650000,Puerto Madero
53084765,$,480000,Recoleta
53088980,$,990000,Barrio Norte
53085717,$,340000,Colegiales
53085729,$,280000,San Nicolás
53088391,USD,300,Núñez
53089161,$,300000,Villa Urquiza
53089203,USD,500,Barracas
53089208,USD,600,Palermo
53086005,$,380000,Villa Crespo
53088549,$,400000,Belgrano
53086114,USD,380,Recoleta
53114530,$,420000,La Paternal
53015248,USD,2500,Belgrano
51976320,USD,5000,Puerto Madero
52342148,USD,600,Retiro
52984599,$,850000,Belgrano
53090134,$,300000,Villa Urquiza
52989149,$,385000,Villa Urquiza
53088681,USD,800,Almagro
53085582,USD,700,Barrio Norte
53069462,USD,1350,Belgrano
53110537,$,350000,San Telmo
53048394,$,400000,Caballito
49557652,USD,0,Puerto Madero
53098915,$,320000,Monserrat
53087531,$,280000,Villa Urquiza
52969100,$,800000,Palermo
52990248,USD,1300,Belgrano
53100187,$,650000,Once
52987914,USD,750,Catalinas
52999320,USD,500,Villa Luro
52985059,$,500000,Caballito
53068267,$,620000,Caballito
53119187,$,380000,Villa Devoto
51890558,$,650000,Chacarita
53022917,$,195000,Tribunales
53057160,$,220000,La Boca
53057161,$,200000,La Boca
53087803,$,420000,Villa Urquiza
52729239,$,599,Caballito
52553944,$,650000,Caballito
52988875,$,280000,San Cristobal
53119522,$,450000,Monte Castro
53104259,$,350000,Palermo
53119474,$,500000,Mataderos
53119492,USD,650,Recoleta
48780023,$,390000,Parque Chacabuco
47262561,USD,900,Palermo
53118772,$,900000,Palermo
53118773,USD,800,Palermo
53118827,$,350000,Monserrat
50311713,$,250000,Flores
49945748,USD,700,Palermo
49948348,USD,500,Núñez
49957553,USD,500,Belgrano
51384947,USD,500,Palermo
51477880,USD,1300,Recoleta
51451080,USD,1200,Coghlan
51477027,$,395000,Saavedra
51467643,USD,3500,Puerto Madero
51470580,USD,3600,Palermo
51470598,USD,10000,Palermo
51430747,USD,3400,Recoleta
51412037,USD,750,Recoleta
51463009,$,350000,Barracas
51399517,USD,700,Almagro
51466546,USD,6000,Puerto Madero
51406725,USD,5000,Retiro
51472841,USD,2500,Recoleta
51477857,USD,1000,Palermo
51419309,USD,1500,Recoleta
52778859,$,4000000,Palermo
52745142,$,3200000,Palermo
52745492,$,680000,Recoleta
52775638,$,330000,Barrio Norte
52775755,$,300000,Belgrano
52775757,USD,800,Belgrano
52775876,USD,800,Belgrano
52732964,USD,1200,Belgrano
52733445,USD,400,Balvanera
52733515,USD,400,Balvanera
52734069,$,320000,San Cristobal
52734278,$,900000,Belgrano
52734372,USD,2500,Palermo
52758454,USD,600,Palermo
52758692,USD,30,Palermo
52759226,$,350000,Flores
52759237,$,280000,Flores
52759383,$,590000,Villa Urquiza
52759713,$,300000,Caballito
52759949,$,270000,Caballito
52961556,USD,2000,Puerto Madero
52961569,USD,2000,Puerto Madero
52961573,USD,2200,Puerto Madero
52961574,USD,1100,Palermo
52961575,USD,1200,Puerto Madero
52961578,USD,2000,Palermo
52961583,USD,1250,Recoleta
52961595,USD,16000,Belgrano
52961598,USD,950,Palermo
52961609,USD,1000,Palermo
52961620,USD,1000,Palermo
52961623,USD,1600,Barracas
52961627,USD,1300,Caballito
52961899,$,160000,Recoleta
52961976,$,550000,Almagro
52962005,$,650000,Caballito
52962477,$,350000,Balvanera
52962593,USD,500,Parque Chacabuco
52962678,$,550000,Villa Urquiza
52962738,USD,350,Barracas
53086104,USD,950,Barrio Norte
53086105,USD,1200,Recoleta
53086137,USD,800,Palermo
53086170,$,350000,Barrio Norte
53089482,$,400000,Flores
53108907,$,500000,Villa Crespo
53108914,$,280000,Monte Castro
53108972,$,320000,Parque Patricios
53108984,USD,380,Recoleta
53109005,USD,300,Boedo
53109071,$,270000,Boedo
53109077,$,764000,San Telmo
53109247,$,565000,Balvanera
53109282,USD,1900,Núñez
53109297,$,1000000,Villa Urquiza
53109336,$,790000,Palermo
53109373,USD,500,Palermo
53109509,$,450000,Congreso
53109638,USD,500,Villa Crespo
53109640,$,700000,Palermo
53039632,USD,4700,Núñez
53039740,$,800000,Belgrano
53039744,USD,1000,Núñez
53039799,$,300000,Caballito
53039807,USD,650,Núñez
53039823,USD,700,Barrio Norte
53039830,$,270000,Villa Devoto
53039835,$,235000,Balvanera
53039875,$,500000,Flores
53039881,$,300000,Congreso
53039882,$,800000,Caballito
53039957,USD,1300,Recoleta
53040121,$,295000,Monte Castro
53040287,USD,1000,Belgrano
53040434,$,760000,Recoleta
53040489,$,300000,Caballito
53040525,$,280000,La Paternal
53087744,$,315000,Belgrano
53085130,$,400000,Palermo
53087873,$,320000,Villa Devoto
53034012,$,280000,Flores
53034024,$,330000,Palermo
53034349,$,220000,Villa del Parque
53034356,USD,300,Centro / Microcentro
53034486,$,280000,Belgrano
53034619,$,270000,Floresta
53034665,$,550000,Palermo
53034711,$,450000,Barrio Norte
53034719,$,300000,Barrio Norte
53034792,USD,1000,Recoleta
53034800,USD,350,Villa Luro
53034944,$,500000,Caballito
53035100,USD,1050,Belgrano
53035101,USD,600,Belgrano
53035147,$,600000,Belgrano
53035169,$,375000,Floresta
53035170,$,250000,Flores
53035174,$,200000,Palermo
53035180,$,250000,Villa del Parque
53035183,$,320000,Coghlan
52895170,USD,500,Villa Urquiza
52895612,USD,600,Chacarita
52895757,$,305000,Colegiales
52895965,$,400000,Almagro
52896055,$,700000,Villa Pueyrredón
52888842,$,450000,Monte Castro
52888879,USD,2600,Retiro
52888933,USD,550,Parque Centenario
52889948,$,430000,Villa Devoto
52890372,$,280000,Liniers
52890455,$,248000,Almagro
52890489,$,500000,Villa Urquiza
52890552,$,870000,Belgrano
52891030,USD,850,Coghlan
52891045,USD,1000,Retiro
52891160,$,300000,Balvanera
52891279,$,250000,Balvanera
52891385,USD,400,Recoleta
52876221,$,420000,Caballito
52876246,$,400000,Barracas
53113763,USD,1100,Barracas
52925025,USD,750,Belgrano
52967101,USD,500,Villa Urquiza
52967107,$,500000,Almagro
52985116,$,450000,Flores
53025172,$,499900,Almagro
53089334,USD,500,Palermo
53094219,$,380000,Almagro
52910546,$,450000,Caballito
51874308,$,370000,Versalles
52891730,$,250000,Villa Devoto
53099342,USD,1800,Puerto Madero
53113133,$,650000,Agronomía
53113138,USD,1200,Palermo
53113148,USD,2300,Palermo
53113152,USD,3200,Belgrano
53113153,USD,2000,Palermo
52884894,USD,400,Almagro
52955096,USD,350,Recoleta
52979278,USD,370,Palermo
52964867,$,400000,Palermo
52965045,USD,4000,Palermo
52965101,USD,600,Palermo
52965353,$,450000,Villa Devoto
52965360,$,500000,Colegiales
52965361,$,450000,Villa Urquiza
52965457,$,230000,Constitución
52965504,$,300000,Barracas
53010200,USD,800,Palermo
53010351,$,350000,Recoleta
53010373,$,280000,Palermo
53010709,USD,1500,Palermo
53010722,USD,1500,Palermo
53010767,$,580000,Almagro
53011360,USD,800,Recoleta
53011653,USD,430,Palermo
53011907,$,390000,Villa Urquiza
53012165,USD,400,Recoleta
53002561,$,230000,Villa Luro
53002630,$,250000,La Paternal
51178335,USD,490,Villa Urquiza
51178376,USD,620,San Telmo
51178383,USD,600,Palermo
51178397,USD,350,Villa Urquiza
51178404,USD,1000,Palermo
51178542,USD,2000,Belgrano
51178562,USD,1000,Belgrano
51178573,USD,2700,Núñez
51178664,USD,1700,Palermo
51178674,USD,550,San Telmo
51179093,USD,950,Puerto Madero
51179094,USD,600,Caballito
51179104,USD,990,Palermo
51179108,USD,1500,Núñez
51179345,USD,900,Recoleta
51179398,USD,500,Belgrano
51179511,USD,1100,Recoleta
51179962,USD,39,Palermo
51153013,USD,850,Barrio Norte
51166020,USD,1250,Belgrano
53070792,$,650000,Villa del Parque
53075562,USD,600,Belgrano
53068186,$,400000,Versalles
53057425,USD,800,Retiro
53068286,USD,1800,Palermo
53075711,USD,1200,Núñez
53065521,$,280000,Parque Chacabuco
53075771,USD,700,Palermo
53071163,$,480000,Liniers
53065718,$,600000,Villa del Parque
53062388,$,420000,Villa Devoto
53067889,$,600000,Boedo
53062542,USD,1000,Recoleta
53068011,USD,300,Flores
53068059,USD,1100,Palermo
53070721,$,300000,Recoleta
53057262,USD,380,Núñez
53065283,$,450000,Villa Urquiza
53075607,$,600000,Villa del Parque
53068227,$,650000,Abasto
53079410,$,600000,Villa Crespo
53082103,$,200000,Congreso
53079423,USD,450,Centro / Microcentro
53078374,USD,2000,Belgrano
53070004,USD,400,Villa Urquiza
53080088,$,350000,Almagro
53080145,USD,850,Palermo
53079131,USD,420,Recoleta
53076794,$,380000,Belgrano
53069652,$,450000,Parque Avellaneda
53076869,$,320000,Belgrano
53078204,$,700000,Palermo
53082081,USD,600,Núñez
53079443,USD,300,Palermo
53078375,USD,2000,Palermo
53069884,$,450000,Palermo
53070025,USD,350,Palermo
53036925,USD,480,Recoleta
53036984,$,370000,Villa Real
53037087,$,250000,Villa Luro
51546177,$,150000,Villa Devoto
51530813,$,650000,Puerto Madero
51506969,$,170000,San Telmo
51523768,USD,5000,Palermo
51959825,USD,1200,Palermo
51962782,USD,1300,Saavedra
51970787,USD,1700,Versalles
51973255,USD,700,Palermo
51976752,USD,1450,Retiro
51998444,$,350,Villa Devoto
51999068,USD,4000,Recoleta
51928487,USD,1450,Recoleta
51937745,USD,1700,Palermo
51937847,USD,600,Recoleta
51939750,USD,800,Recoleta
51920857,USD,400,Palermo
51922116,USD,2500,Barrio Norte
51946620,USD,2100,Recoleta
52025980,USD,500,Caballito
51837580,USD,1100,Palermo
51363307,USD,7200,Puerto Madero
51376133,USD,600,San Telmo
51303069,USD,500,Recoleta
51283005,USD,1000,Belgrano
51369272,$,550000,Palermo
51363027,USD,1200,Belgrano
51365065,USD,650,Centro / Microcentro
51365098,USD,1200,Palermo
51343035,$,400000,Coghlan
52277547,USD,1,Chacarita
52278114,USD,800,Retiro
52278214,USD,2200,Núñez
52289308,$,450000,Monte Castro
52281439,USD,1200,Recoleta
52300265,$,1500000,San Telmo
52097764,USD,500,Palermo
52098916,$,1,Belgrano
52099410,USD,600,Palermo
52101062,USD,400,Recoleta
52297218,USD,500,San Nicolás
53025701,$,270000,Agronomía
53025755,USD,900,Palermo
53025779,USD,1990,Palermo
53025810,USD,1100,Núñez
53025849,USD,900,Palermo
53026049,$,850000,Saavedra
53026066,$,430000,Barrio Norte
53026077,USD,570,Belgrano
53026131,$,250000,Retiro
53026211,$,290000,Caballito
